# output/output_voltage.csv run at 2001-08-01 12:00:00 PDT on 991 powerflow objects (not all are nodes)
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
node_239,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_240,7533.829701,-0.005704,7533.139154,4.182729,7535.885852,2.088743
node_241,7491.110299,-0.008424,7488.708726,4.179852,7494.614555,2.085990
node_242,7491.110299,-0.008424,7488.708726,4.179852,7494.614555,2.085990
node_243,7559.270103,-0.000086,7559.278613,4.188697,7559.307817,2.094311
node_244,7559.325452,-0.000068,7559.332120,4.188717,7559.355220,2.094329
node_245,7520.474646,-0.006557,7519.262464,4.181828,7522.983229,2.087880
node_246,7468.631023,-0.015391,7465.337401,4.172235,7474.226679,2.078890
node_247,7464.964727,-0.016284,7461.441406,4.171248,7470.748466,2.077958
node_248,7464.965651,-0.016261,7461.442132,4.171274,7470.742356,2.077982
node_249,7487.976201,-0.009133,7485.426216,4.179094,7491.665709,2.085275
node_250,7486.885642,-0.009499,7484.355760,4.178702,7490.709271,2.084916
node_251,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_252,7481.901288,-0.011174,7479.415234,4.176896,7486.334068,2.083255
node_253,7559.535750,0.000000,7559.535750,4.188790,7559.535750,2.094395
node_254,7466.305764,-0.016192,7462.865514,4.171344,7472.123140,2.078054
node_255,7559.475143,-0.000020,7559.477032,4.188769,7559.483680,2.094376
node_256,7475.178343,-0.013140,7472.324906,4.174734,7480.176481,2.081240
node_257,7557.820351,-0.000192,7557.495598,4.188592,7557.298673,2.094180
node_258,7558.333297,-0.000150,7558.029303,4.188623,7558.160291,2.094231
node_259,7559.433968,-0.000033,7559.437140,4.188755,7559.448305,2.094363
node_260,7533.780060,-0.005721,7533.091917,4.182712,7535.843024,2.088727
node_261,7479.042880,-0.011835,7476.331139,4.176180,7483.586755,2.082575
node_262,7559.325452,-0.000068,7559.332120,4.188717,7559.355220,2.094329
node_263,7486.322046,-0.009688,7483.803073,4.178500,7490.215392,2.084730
node_264,7491.110299,-0.008424,7488.708726,4.179852,7494.614555,2.085990
node_265,7468.602124,-0.015393,7465.309374,4.172233,7474.168579,2.078886
node_266,7464.964727,-0.016284,7461.441406,4.171248,7470.748466,2.077958
node_267,7559.535750,0.000000,7559.535750,4.188790,7559.535750,2.094395
node_268,0.000000,0.000000,7462.475258,4.171326,0.000000,0.000000
node_269,7485.642704,-0.009916,0.000000,0.000000,0.000000,0.000000
node_270,7481.898664,-0.011175,0.000000,0.000000,0.000000,0.000000
node_271,0.000000,0.000000,7462.408611,4.171313,0.000000,0.000000
node_272,0.000000,0.000000,7462.406987,4.171312,0.000000,0.000000
node_273,7478.514121,-0.012013,0.000000,0.000000,0.000000,0.000000
node_274,7476.589197,-0.012663,0.000000,0.000000,0.000000,0.000000
node_275,0.000000,0.000000,7462.595858,4.171353,0.000000,0.000000
node_276,7475.177591,-0.013140,7472.324110,4.174734,7480.175776,2.081240
node_277,7474.508140,-0.013366,7471.623846,4.174482,0.000000,0.000000
node_278,7466.505134,-0.016079,0.000000,0.000000,0.000000,0.000000
node_279,7473.087531,-0.013852,7470.109600,4.173941,0.000000,0.000000
node_280,7466.075722,-0.015848,0.000000,0.000000,0.000000,0.000000
node_281,7470.740441,-0.014584,7467.519907,4.173134,7475.940886,2.079722
node_282,7470.738036,-0.014583,7467.531099,4.173133,7475.984570,2.079724
node_283,0.000000,0.000000,7463.141264,4.171471,0.000000,0.000000
node_284,7470.824780,-0.014580,7467.641513,4.173134,7476.134216,2.079729
node_285,7466.693057,-0.016043,7463.247859,4.171494,7472.513803,2.078205
node_286,7468.776207,-0.015340,7465.491248,4.172290,7474.358888,2.078942
node_287,7469.436806,-0.015112,7466.189737,4.172542,7474.959209,2.079178
node_288,0.000000,0.000000,7467.087174,4.172883,0.000000,0.000000
node_289,0.000000,0.000000,0.000000,0.000000,7475.880086,2.079717
node_290,0.000000,0.000000,0.000000,0.000000,7471.605491,2.078052
node_291,7520.089341,-0.006580,7518.861637,4.181803,7522.609302,2.087857
node_292,7509.555177,-0.007243,7507.915820,4.181102,7512.435670,2.087186
node_293,7496.808486,-0.008051,0.000000,0.000000,0.000000,0.000000
node_294,7466.026138,-0.015843,7462.737855,4.171742,7471.852226,2.078430
node_295,7464.705486,-0.016268,7461.166431,4.171266,7470.477097,2.077975
node_296,7478.594716,-0.011899,7475.861051,4.176111,7483.145978,2.082509
node_297,7491.148028,-0.008409,0.000000,0.000000,0.000000,0.000000
node_298,7558.796633,-0.000115,7558.698636,4.188664,7558.800881,2.094278
node_299,7558.162324,-0.000161,7557.829479,4.188611,7557.961182,2.094219
node_300,7558.844537,-0.000113,0.000000,0.000000,0.000000,0.000000
node_301,7558.142478,-0.000162,7557.808271,4.188610,7557.940840,2.094217
node_302,0.000000,0.000000,0.000000,0.000000,7557.287655,2.094180
node_303,0.000000,0.000000,0.000000,0.000000,7557.624030,2.094199
node_304,7557.777478,-0.000192,7557.447538,4.188590,7557.283227,2.094181
node_305,0.000000,0.000000,7557.915978,4.188617,0.000000,0.000000
node_306,7557.888021,-0.000179,7557.552839,4.188598,7557.533014,2.094197
node_307,0.000000,0.000000,7558.365454,4.188647,0.000000,0.000000
node_308,7487.086464,-0.009375,7484.539488,4.178835,7490.858441,2.085037
node_309,0.000000,0.000000,7488.722784,4.179866,0.000000,0.000000
node_310,7513.964177,-0.006967,7512.497284,4.181394,7516.695019,2.087465
node_311,0.000000,0.000000,7488.630355,4.179862,0.000000,0.000000
node_312,7465.815872,-0.016163,7462.151693,4.171328,7471.597452,2.078051
node_313,7466.228036,-0.016134,7462.583494,4.171354,7472.095376,2.078082
node_314,7466.008372,-0.015849,7462.722185,4.171736,7471.836669,2.078425
node_315,7466.589366,-0.015817,0.000000,0.000000,0.000000,0.000000
node_316,7468.602100,-0.015393,7465.309547,4.172233,7474.166904,2.078886
node_317,7466.391137,-0.015827,7463.110719,4.171759,7472.211699,2.078446
node_318,7468.577166,-0.015394,7465.282633,4.172233,7474.148005,2.078886
node_319,7467.240573,-0.015777,7463.916360,4.171810,7472.981582,2.078494
node_320,7468.569947,-0.015392,7465.273147,4.172233,7474.163251,2.078888
node_321,7467.443150,-0.015764,7464.104831,4.171823,7473.161176,2.078505
node_322,7465.351083,-0.016215,7461.852421,4.171321,7471.139737,2.078030
node_323,7465.467990,-0.016213,7461.976312,4.171324,7471.259111,2.078032
node_324,7464.564452,-0.016292,7461.017219,4.171240,7470.339746,2.077950
node_325,7465.173841,-0.016279,7461.664718,4.171252,7470.973449,2.077963
node_326,7464.930226,-0.016262,7461.404591,4.171273,7470.706184,2.077982
node_327,7496.049510,-0.008069,7493.878492,4.180230,7499.366518,2.086350
node_328,7465.096113,-0.016275,7461.580935,4.171257,7470.883236,2.077967
node_329,7520.110894,-0.006580,7518.884319,4.181804,7522.631353,2.087857
node_330,7559.535750,0.000000,7559.535750,4.188790,7559.535750,2.094395
